"trajID";"REAL";"PoiPopularity";"PoiRank";"Markov";"MarkovPath";"Rank+Markov";"Rank+MarkovPath";"StructuredSVM";"PersTour";"PersTour-L"
3468;"1.0";"0.5714285714285714";"0.42857142857142855";"0.42857142857142855";"0.42857142857142855";"0.42857142857142855";"0.42857142857142855";"0.2857142857142857";"0.2857142857142857";"0.42857142857142855"
3470;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"0.12121212121212122";"0.3333333333333333"
3477;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
3478;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.36363636363636365";"0.6666666666666666"
3505;"1.0";"0.5";"0.5";"0.75";"0.75";"0.75";"0.75";"0.5";"0.22222222222222224";"0.5"
3506;"1.0";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0";"1.0";"1.0";"0.6666666666666666";"1.0";"0.6666666666666666"
3513;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5";"0.6666666666666666"
3534;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.30769230769230765";"0.6666666666666666"
3568;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.6666666666666666"
3600;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.4444444444444444";"0.6666666666666666"
3607;"1.0";"0.6666666666666666";"0.6666666666666666";"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
3609;"1.0";"0.75";"0.75";"0.375";"0.375";"0.5";"0.625";"0.375";"0.380952380952381";"0.5"
3626;"1.0";"0.6";"0.6";"0.6";"0.6";"0.6";"0.6";"0.4000000000000001";"0.3076923076923077";"0.4000000000000001"
3659;"1.0";"0.75";"0.75";"0.75";"0.75";"0.75";"0.75";"0.75";"0.28571428571428575";"0.5"
3665;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
3668;"1.0";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4615384615384615";"0.6"
3671;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.1739130434782609";"0.3333333333333333"
3729;"1.0";"0.5";"0.5";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.5";"0.5";"NA";"NA"
3735;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"NA";"NA"
3736;"1.0";"0.6";"0.6";"0.6";"0.6";"0.4000000000000001";"0.6";"0.4000000000000001";"NA";"NA"
3745;"1.0";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.30769230769230765";"0.5"
3747;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"1.0";"1.0";"0.5714285714285715";"0.6666666666666666"
3748;"1.0";"0.3333333333333333";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.3333333333333333";"0.3333333333333333"
3750;"1.0";"1.0";"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
3751;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"1.0";"0.4";"0.6666666666666666"
3752;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.5714285714285715";"0.6666666666666666"
3757;"1.0";"0.8000000000000002";"0.8000000000000002";"0.4000000000000001";"0.6";"0.6";"0.8000000000000002";"0.6";"0.4000000000000001";"0.4000000000000001"
3758;"1.0";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.26666666666666666";"0.4000000000000001"
3761;"1.0";"0.6";"0.6";"0.20000000000000004";"0.4000000000000001";"0.4000000000000001";"0.5";"0.4000000000000001";"0.5384615384615384";"0.3"
3762;"1.0";"0.8000000000000002";"0.8000000000000002";"0.6";"0.6";"0.8000000000000002";"0.8000000000000002";"0.4000000000000001";"0.5454545454545454";"0.4000000000000001"
3767;"1.0";"0.4000000000000001";"0.6";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"0.4000000000000001";"NA";"NA"
3771;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"NA";"NA"
3772;"1.0";"0.3333333333333333";"0.3333333333333333";"0.3333333333333333";"0.5";"0.3333333333333333";"0.6666666666666666";"0.6666666666666666";"NA";"NA"
3774;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"NA";"NA"
3775;"1.0";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"NA";"NA"
3811;"1.0";"0.75";"0.75";"0.5";"0.5";"0.5";"0.5";"0.5";"0.39999999999999997";"0.75"
3844;"1.0";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"0.6666666666666666";"NA";"NA"
